Ficha_Code;User_Id;Semestre;Asig_Code;Aula;PEC;PEC_Fecha;PEC_Entrega;PEC_Nota;PEC_Publicacion
504896;271551;20181;B2.584;1;Práctica 2. Gestión y visualización de datos geográficos;11/12/2018;-;-;24/12/2018
504896;271551;20181;B2.584;1;Práctica 3. Análisis  de datos geográficos;30/12/2018;-;-;14/01/2019
504896;271551;20181;B2.584;1;Práctica 4. Análisis y extracción de datos enlazados;06/02/2019;-;-;19/02/2019
537371;306799;20181;B2.320;3;Actividad 1;08/11/2018;-;-;18/11/2018
537371;306799;20181;B2.320;3;Actividad 2;05/12/2018;-;-;17/12/2018
537371;306799;20181;B2.320;3;Actividad 3;03/01/2019;-;-;10/01/2019
537371;306799;20181;B2.320;3;Actividad 4;31/01/2019;-;-;10/02/2019
537371;306799;20181;B2.321;3;PEC 1;12/11/2018;-;-;26/11/2018
537371;306799;20181;B2.321;3;PEC 2;10/12/2018;-;-;24/12/2018
537371;306799;20181;B2.321;3;PEC 3;07/01/2019;-;-;21/01/2019
537371;306799;20181;B2.321;3;PEC 4;01/02/2019;-;-;11/02/2019
537371;306799;20181;B2.577;3;Debate 1_ ¿Qué es Big Data?;11/11/2018;-;-;-
537371;306799;20181;B2.577;3;Cuestionario módulo 1;25/11/2018;-;-;-
537371;306799;20181;B2.577;3;PEC 1_ Definición de un escenario;28/11/2018;-;-;-
537371;306799;20181;B2.577;3;Cuestionario módulo 2;23/12/2018;-;-;-
537371;306799;20181;B2.577;3;PEC 2_ MapReduce y Apache Spark;26/12/2018;-;-;-
537371;306799;20181;B2.577;3;Cuestionario módulo 3;20/01/2019;-;-;-
537371;306799;20181;B2.577;3;PEC 3_ Análisis en AWS;23/01/2019;-;-;-
537371;306799;20181;B2.577;3;PEC 4_ Nuevas tendencias;03/02/2019;-;-;-
537371;306799;20181;B2.578;2;Actividad 1;13/11/2018;-;-;20/11/2018
537371;306799;20181;B2.578;2;Actividad 2;11/12/2018;-;-;18/12/2018
537371;306799;20181;B2.578;2;Actividad 3;08/01/2019;-;-;15/01/2019
537371;306799;20181;B2.578;2;Actividad 4;05/02/2019;-;-;12/02/2019
1001520;1164545;20181;B2.320;2;Actividad 1;08/11/2018;-;-;18/11/2018
1001520;1164545;20181;B2.320;2;Actividad 2;05/12/2018;-;-;17/12/2018
1001520;1164545;20181;B2.320;2;Actividad 3;03/01/2019;-;-;10/01/2019
1001520;1164545;20181;B2.320;2;Actividad 4;31/01/2019;-;-;10/02/2019
1001520;1164545;20181;B2.321;2;PEC 1;12/11/2018;-;-;26/11/2018
1001520;1164545;20181;B2.321;2;PEC 2;10/12/2018;-;-;24/12/2018
1001520;1164545;20181;B2.321;2;PEC 3;07/01/2019;-;-;21/01/2019
1001520;1164545;20181;B2.321;2;PEC 4;01/02/2019;-;-;11/02/2019
1001520;1164545;20181;B2.577;1;Debate 1_ ¿Qué es Big Data?;11/11/2018;-;-;-
1001520;1164545;20181;B2.577;1;Cuestionario módulo 1;25/11/2018;-;-;-
1001520;1164545;20181;B2.577;1;PEC 1_ Definición de un escenario;28/11/2018;-;-;-
1001520;1164545;20181;B2.577;1;Cuestionario módulo 2;23/12/2018;-;-;-
1001520;1164545;20181;B2.577;1;PEC 2_ MapReduce y Apache Spark;26/12/2018;-;-;-
1001520;1164545;20181;B2.577;1;Cuestionario módulo 3;20/01/2019;-;-;-
1001520;1164545;20181;B2.577;1;PEC 3_ Análisis en AWS;23/01/2019;-;-;-
1001520;1164545;20181;B2.577;1;PEC 4_ Nuevas tendencias;03/02/2019;-;-;-
1001520;1164545;20181;B2.578;1;Actividad 1;13/11/2018;-;-;20/11/2018
1001520;1164545;20181;B2.578;1;Actividad 2;11/12/2018;-;-;18/12/2018
1001520;1164545;20181;B2.578;1;Actividad 3;08/01/2019;-;-;15/01/2019
1001520;1164545;20181;B2.578;1;Actividad 4;05/02/2019;-;-;12/02/2019
1022744;1200096;20181;B2.320;1;Actividad 1;08/11/2018;-;-;18/11/2018
1022744;1200096;20181;B2.320;1;Actividad 2;05/12/2018;-;-;17/12/2018
1022744;1200096;20181;B2.320;1;Actividad 3;03/01/2019;-;-;10/01/2019
1022744;1200096;20181;B2.320;1;Actividad 4;31/01/2019;-;-;10/02/2019
1022744;1200096;20181;B2.321;1;PEC 1;12/11/2018;-;-;26/11/2018
1022744;1200096;20181;B2.321;1;PEC 2;10/12/2018;-;-;24/12/2018
1022744;1200096;20181;B2.321;1;PEC 3;07/01/2019;-;-;21/01/2019
1022744;1200096;20181;B2.321;1;PEC 4;01/02/2019;-;-;11/02/2019
1022744;1200096;20181;B2.577;1;Debate 1_ ¿Qué es Big Data?;11/11/2018;-;-;-
1022744;1200096;20181;B2.577;1;Cuestionario módulo 1;25/11/2018;-;-;-
1022744;1200096;20181;B2.577;1;PEC 1_ Definición de un escenario;28/11/2018;-;-;-
1022744;1200096;20181;B2.577;1;Cuestionario módulo 2;23/12/2018;-;-;-
1022744;1200096;20181;B2.577;1;PEC 2_ MapReduce y Apache Spark;26/12/2018;-;-;-
1022744;1200096;20181;B2.577;1;Cuestionario módulo 3;20/01/2019;-;-;-
1022744;1200096;20181;B2.577;1;PEC 3_ Análisis en AWS;23/01/2019;-;-;-
1022744;1200096;20181;B2.577;1;PEC 4_ Nuevas tendencias;03/02/2019;-;-;-
1022744;1200096;20181;B2.578;1;Actividad 1;13/11/2018;-;-;20/11/2018
1022744;1200096;20181;B2.578;1;Actividad 2;11/12/2018;-;-;18/12/2018
1022744;1200096;20181;B2.578;1;Actividad 3;08/01/2019;-;-;15/01/2019
1022744;1200096;20181;B2.578;1;Actividad 4;05/02/2019;-;-;12/02/2019
579187;342879;20181;B2.320;3;Actividad 1;08/11/2018;-;-;18/11/2018
579187;342879;20181;B2.320;3;Actividad 2;05/12/2018;-;-;17/12/2018
579187;342879;20181;B2.320;3;Actividad 3;03/01/2019;-;-;10/01/2019
579187;342879;20181;B2.320;3;Actividad 4;31/01/2019;-;-;10/02/2019
579187;342879;20181;B2.321;3;PEC 1;12/11/2018;-;-;26/11/2018
579187;342879;20181;B2.321;3;PEC 2;10/12/2018;-;-;24/12/2018
579187;342879;20181;B2.321;3;PEC 3;07/01/2019;-;-;21/01/2019
579187;342879;20181;B2.321;3;PEC 4;01/02/2019;-;-;11/02/2019
579187;342879;20181;B2.577;3;Debate 1_ ¿Qué es Big Data?;11/11/2018;-;-;-
579187;342879;20181;B2.577;3;Cuestionario módulo 1;25/11/2018;-;-;-
579187;342879;20181;B2.577;3;PEC 1_ Definición de un escenario;28/11/2018;-;-;-
579187;342879;20181;B2.577;3;Cuestionario módulo 2;23/12/2018;-;-;-
579187;342879;20181;B2.577;3;PEC 2_ MapReduce y Apache Spark;26/12/2018;-;-;-
579187;342879;20181;B2.577;3;Cuestionario módulo 3;20/01/2019;-;-;-
579187;342879;20181;B2.577;3;PEC 3_ Análisis en AWS;23/01/2019;-;-;-
579187;342879;20181;B2.577;3;PEC 4_ Nuevas tendencias;03/02/2019;-;-;-
579187;342879;20181;B2.578;1;Actividad 1;13/11/2018;-;-;20/11/2018
579187;342879;20181;B2.578;1;Actividad 2;11/12/2018;-;-;18/12/2018
579187;342879;20181;B2.578;1;Actividad 3;08/01/2019;-;-;15/01/2019
579187;342879;20181;B2.578;1;Actividad 4;05/02/2019;-;-;12/02/2019
1001922;1165024;20181;B2.320;2;Actividad 1;08/11/2018;-;-;18/11/2018
1001922;1165024;20181;B2.320;2;Actividad 2;05/12/2018;-;-;17/12/2018
1001922;1165024;20181;B2.320;2;Actividad 3;03/01/2019;-;-;10/01/2019
1001922;1165024;20181;B2.320;2;Actividad 4;31/01/2019;-;-;10/02/2019
1001922;1165024;20181;B2.321;1;PEC 1;12/11/2018;-;-;26/11/2018
1001922;1165024;20181;B2.321;1;PEC 2;10/12/2018;-;-;24/12/2018
1001922;1165024;20181;B2.321;1;PEC 3;07/01/2019;-;-;21/01/2019
1001922;1165024;20181;B2.321;1;PEC 4;01/02/2019;-;-;11/02/2019
1001922;1165024;20181;B2.577;2;Debate 1_ ¿Qué es Big Data?;11/11/2018;-;-;-
1001922;1165024;20181;B2.577;2;Cuestionario módulo 1;25/11/2018;-;-;-
1001922;1165024;20181;B2.577;2;PEC 1_ Definición de un escenario;28/11/2018;-;-;-
1001922;1165024;20181;B2.577;2;Cuestionario módulo 2;23/12/2018;-;-;-
1001922;1165024;20181;B2.577;2;PEC 2_ MapReduce y Apache Spark;26/12/2018;-;-;-
1001922;1165024;20181;B2.577;2;Cuestionario módulo 3;20/01/2019;-;-;-
1001922;1165024;20181;B2.577;2;PEC 3_ Análisis en AWS;23/01/2019;-;-;-
1001922;1165024;20181;B2.577;2;PEC 4_ Nuevas tendencias;03/02/2019;-;-;-
1001922;1165024;20181;B2.578;3;Actividad 1;13/11/2018;-;-;20/11/2018
1001922;1165024;20181;B2.578;3;Actividad 2;11/12/2018;-;-;18/12/2018
1001922;1165024;20181;B2.578;3;Actividad 3;08/01/2019;-;-;15/01/2019
1001922;1165024;20181;B2.578;3;Actividad 4;05/02/2019;-;-;12/02/2019
1001398;1164402;20181;B2.320;2;Actividad 1;08/11/2018;-;-;18/11/2018
1001398;1164402;20181;B2.320;2;Actividad 2;05/12/2018;-;-;17/12/2018
1001398;1164402;20181;B2.320;2;Actividad 3;03/01/2019;-;-;10/01/2019
1001398;1164402;20181;B2.320;2;Actividad 4;31/01/2019;-;-;10/02/2019
1001398;1164402;20181;B2.321;2;PEC 1;12/11/2018;-;-;26/11/2018
1001398;1164402;20181;B2.321;2;PEC 2;10/12/2018;-;-;24/12/2018
1001398;1164402;20181;B2.321;2;PEC 3;07/01/2019;-;-;21/01/2019
1001398;1164402;20181;B2.321;2;PEC 4;01/02/2019;-;-;11/02/2019
1001398;1164402;20181;B2.577;2;Debate 1_ ¿Qué es Big Data?;11/11/2018;-;-;-
1001398;1164402;20181;B2.577;2;Cuestionario módulo 1;25/11/2018;-;-;-
1001398;1164402;20181;B2.577;2;PEC 1_ Definición de un escenario;28/11/2018;-;-;-
1001398;1164402;20181;B2.577;2;Cuestionario módulo 2;23/12/2018;-;-;-
1001398;1164402;20181;B2.577;2;PEC 2_ MapReduce y Apache Spark;26/12/2018;-;-;-
1001398;1164402;20181;B2.577;2;Cuestionario módulo 3;20/01/2019;-;-;-
1001398;1164402;20181;B2.577;2;PEC 3_ Análisis en AWS;23/01/2019;-;-;-
1001398;1164402;20181;B2.577;2;PEC 4_ Nuevas tendencias;03/02/2019;-;-;-
1001398;1164402;20181;B2.578;2;Actividad 1;13/11/2018;-;-;20/11/2018
1001398;1164402;20181;B2.578;2;Actividad 2;11/12/2018;-;-;18/12/2018
1001398;1164402;20181;B2.578;2;Actividad 3;08/01/2019;-;-;15/01/2019
1001398;1164402;20181;B2.578;2;Actividad 4;05/02/2019;-;-;12/02/2019
1002055;1165200;20181;B2.320;2;Actividad 1;08/11/2018;-;-;18/11/2018
1002055;1165200;20181;B2.320;2;Actividad 2;05/12/2018;-;-;17/12/2018
1002055;1165200;20181;B2.320;2;Actividad 3;03/01/2019;-;-;10/01/2019
1002055;1165200;20181;B2.320;2;Actividad 4;31/01/2019;-;-;10/02/2019
1002055;1165200;20181;B2.321;1;PEC 1;12/11/2018;-;-;26/11/2018
1002055;1165200;20181;B2.321;1;PEC 2;10/12/2018;-;-;24/12/2018
1002055;1165200;20181;B2.321;1;PEC 3;07/01/2019;-;-;21/01/2019
1002055;1165200;20181;B2.321;1;PEC 4;01/02/2019;-;-;11/02/2019
1002055;1165200;20181;B2.577;2;Debate 1_ ¿Qué es Big Data?;11/11/2018;-;-;-
1002055;1165200;20181;B2.577;2;Cuestionario módulo 1;25/11/2018;-;-;-
1002055;1165200;20181;B2.577;2;PEC 1_ Definición de un escenario;28/11/2018;-;-;-
1002055;1165200;20181;B2.577;2;Cuestionario módulo 2;23/12/2018;-;-;-
1002055;1165200;20181;B2.577;2;PEC 2_ MapReduce y Apache Spark;26/12/2018;-;-;-
1002055;1165200;20181;B2.577;2;Cuestionario módulo 3;20/01/2019;-;-;-
1002055;1165200;20181;B2.577;2;PEC 3_ Análisis en AWS;23/01/2019;-;-;-
1002055;1165200;20181;B2.577;2;PEC 4_ Nuevas tendencias;03/02/2019;-;-;-
1002055;1165200;20181;B2.578;3;Actividad 1;13/11/2018;-;-;20/11/2018
1002055;1165200;20181;B2.578;3;Actividad 2;11/12/2018;-;-;18/12/2018
1002055;1165200;20181;B2.578;3;Actividad 3;08/01/2019;-;-;15/01/2019
1002055;1165200;20181;B2.578;3;Actividad 4;05/02/2019;-;-;12/02/2019
852256;924998;20181;B2.320;3;Actividad 1;08/11/2018;-;-;18/11/2018
852256;924998;20181;B2.320;3;Actividad 2;05/12/2018;-;-;17/12/2018
852256;924998;20181;B2.320;3;Actividad 3;03/01/2019;-;-;10/01/2019
852256;924998;20181;B2.320;3;Actividad 4;31/01/2019;-;-;10/02/2019
852256;924998;20181;B2.321;3;PEC 1;12/11/2018;-;-;26/11/2018
852256;924998;20181;B2.321;3;PEC 2;10/12/2018;-;-;24/12/2018
852256;924998;20181;B2.321;3;PEC 3;07/01/2019;-;-;21/01/2019
852256;924998;20181;B2.321;3;PEC 4;01/02/2019;-;-;11/02/2019
852256;924998;20181;B2.577;3;Debate 1_ ¿Qué es Big Data?;11/11/2018;-;-;-
852256;924998;20181;B2.577;3;Cuestionario módulo 1;25/11/2018;-;-;-
852256;924998;20181;B2.577;3;PEC 1_ Definición de un escenario;28/11/2018;-;-;-
852256;924998;20181;B2.577;3;Cuestionario módulo 2;23/12/2018;-;-;-
852256;924998;20181;B2.577;3;PEC 2_ MapReduce y Apache Spark;26/12/2018;-;-;-
852256;924998;20181;B2.577;3;Cuestionario módulo 3;20/01/2019;-;-;-
852256;924998;20181;B2.577;3;PEC 3_ Análisis en AWS;23/01/2019;-;-;-
852256;924998;20181;B2.577;3;PEC 4_ Nuevas tendencias;03/02/2019;-;-;-
852256;924998;20181;B2.578;2;Actividad 1;13/11/2018;-;-;20/11/2018
852256;924998;20181;B2.578;2;Actividad 2;11/12/2018;-;-;18/12/2018
852256;924998;20181;B2.578;2;Actividad 3;08/01/2019;-;-;15/01/2019
852256;924998;20181;B2.578;2;Actividad 4;05/02/2019;-;-;12/02/2019
1006900;1171562;20181;B2.320;1;Actividad 1;08/11/2018;-;-;18/11/2018
1006900;1171562;20181;B2.320;1;Actividad 2;05/12/2018;-;-;17/12/2018
1006900;1171562;20181;B2.320;1;Actividad 3;03/01/2019;-;-;10/01/2019
1006900;1171562;20181;B2.320;1;Actividad 4;31/01/2019;-;-;10/02/2019
1006900;1171562;20181;B2.321;2;PEC 1;12/11/2018;-;-;26/11/2018
1006900;1171562;20181;B2.321;2;PEC 2;10/12/2018;-;-;24/12/2018
1006900;1171562;20181;B2.321;2;PEC 3;07/01/2019;-;-;21/01/2019
1006900;1171562;20181;B2.321;2;PEC 4;01/02/2019;-;-;11/02/2019
1006900;1171562;20181;B2.577;2;Debate 1_ ¿Qué es Big Data?;11/11/2018;-;-;-
1006900;1171562;20181;B2.577;2;Cuestionario módulo 1;25/11/2018;-;-;-
1006900;1171562;20181;B2.577;2;PEC 1_ Definición de un escenario;28/11/2018;-;-;-
1006900;1171562;20181;B2.577;2;Cuestionario módulo 2;23/12/2018;-;-;-
1006900;1171562;20181;B2.577;2;PEC 2_ MapReduce y Apache Spark;26/12/2018;-;-;-
1006900;1171562;20181;B2.577;2;Cuestionario módulo 3;20/01/2019;-;-;-
1006900;1171562;20181;B2.577;2;PEC 3_ Análisis en AWS;23/01/2019;-;-;-
1006900;1171562;20181;B2.577;2;PEC 4_ Nuevas tendencias;03/02/2019;-;-;-
1006900;1171562;20181;B2.578;3;Actividad 1;13/11/2018;-;-;20/11/2018
1006900;1171562;20181;B2.578;3;Actividad 2;11/12/2018;-;-;18/12/2018
1006900;1171562;20181;B2.578;3;Actividad 3;08/01/2019;-;-;15/01/2019
1006900;1171562;20181;B2.578;3;Actividad 4;05/02/2019;-;-;12/02/2019
593524;357248;20181;B2.586;1;PEC 1 - Conceptos básicos y Modelos de datos;20/11/2018;-;-;04/12/2018
593524;357248;20181;B2.586;1;PEC 2 - Distribución de datos y MapReduce  ;18/12/2018;-;-;04/01/2019
593524;357248;20181;B2.586;1;PEC 3 - Uso de bases de datos NoSQL;03/02/2019;-;-;12/02/2019
593524;357248;20181;B2.586;1;Límite de entrega PECs recuperación;12/02/2019;-;-;18/02/2019
521061;316686;20181;B2.324;1;Debate;02/11/2018;-;-;09/11/2018
521061;316686;20181;B2.324;1;PEC 0_ Software R y conceptos básicos;02/11/2018;-;-;09/11/2018
521061;316686;20181;B2.324;1;PEC 1_ Lectura y preparación de datos de muestreo;23/11/2018;-;-;09/12/2018
521061;316686;20181;B2.324;1;PEC 2_ Distribución normal, Intervalos de Confianza y Regresión;20/12/2018;-;-;07/01/2019
521061;316686;20181;B2.324;1;PEC 3_ ANOVA y PCA;19/01/2019;-;-;27/01/2019
521061;316686;20181;B2.324;1;Debate 2;04/02/2019;-;-;-
521061;316686;20181;B2.324;1;PEC Global;04/02/2019;-;-;12/02/2019
521061;316686;20181;B2.325;2;Debate;04/11/2018;-;-;11/11/2018
521061;316686;20181;B2.325;2;PEC 1_ Text Mining;18/11/2018;-;-;25/11/2018
521061;316686;20181;B2.325;2;PEC 2_ Algoritmos de segmentación;16/12/2018;-;-;23/12/2018
521061;316686;20181;B2.325;2;PEC 3_ Algoritmos de clasificación;13/01/2019;-;-;20/01/2019
521061;316686;20181;B2.325;2;PEC4_ Reglas de asociación;03/02/2019;-;-;10/02/2019
521061;316686;20181;B2.325;2;Fecha límite de entrega de actividades de recuperación;06/02/2019;-;-;-
521061;316686;20181;B2.579;2;PEC1. Cuadro de Mando Integral;28/11/2018;-;-;11/12/2018
521061;316686;20181;B2.579;2;PEC2. Inteligencia Competitiva;04/01/2019;-;-;17/01/2019
521061;316686;20181;B2.579;2;PEC3. Síntesis;28/01/2019;-;-;10/02/2019
521061;316686;20181;B2.580;3;Actividad 1. El ciclo de vida de los datos;11/11/2018;-;-;18/11/2018
521061;316686;20181;B2.580;3;Práctica 1. Gestión de datos maestros;09/12/2018;-;-;16/12/2018
521061;316686;20181;B2.580;3;Práctica 2. Calidad de datos;06/01/2019;-;-;13/01/2019
521061;316686;20181;B2.580;3;Actividad 2. Seguridad y Privacidad de los Datos;03/02/2019;-;-;10/02/2019
1022972;1192681;20181;B2.320;1;Actividad 1;08/11/2018;-;-;18/11/2018
1022972;1192681;20181;B2.320;1;Actividad 2;05/12/2018;-;-;17/12/2018
1022972;1192681;20181;B2.320;1;Actividad 3;03/01/2019;-;-;10/01/2019
1022972;1192681;20181;B2.320;1;Actividad 4;31/01/2019;-;-;10/02/2019
1022972;1192681;20181;B2.321;2;PEC 1;12/11/2018;-;-;26/11/2018
1022972;1192681;20181;B2.321;2;PEC 2;10/12/2018;-;-;24/12/2018
1022972;1192681;20181;B2.321;2;PEC 3;07/01/2019;-;-;21/01/2019
1022972;1192681;20181;B2.321;2;PEC 4;01/02/2019;-;-;11/02/2019
1022972;1192681;20181;B2.577;1;Debate 1_ ¿Qué es Big Data?;11/11/2018;-;-;-
1022972;1192681;20181;B2.577;1;Cuestionario módulo 1;25/11/2018;-;-;-
1022972;1192681;20181;B2.577;1;PEC 1_ Definición de un escenario;28/11/2018;-;-;-
1022972;1192681;20181;B2.577;1;Cuestionario módulo 2;23/12/2018;-;-;-
1022972;1192681;20181;B2.577;1;PEC 2_ MapReduce y Apache Spark;26/12/2018;-;-;-
1022972;1192681;20181;B2.577;1;Cuestionario módulo 3;20/01/2019;-;-;-
1022972;1192681;20181;B2.577;1;PEC 3_ Análisis en AWS;23/01/2019;-;-;-
1022972;1192681;20181;B2.577;1;PEC 4_ Nuevas tendencias;03/02/2019;-;-;-
1022972;1192681;20181;B2.578;1;Actividad 1;13/11/2018;-;-;20/11/2018
1022972;1192681;20181;B2.578;1;Actividad 2;11/12/2018;-;-;18/12/2018
1022972;1192681;20181;B2.578;1;Actividad 3;08/01/2019;-;-;15/01/2019
1022972;1192681;20181;B2.578;1;Actividad 4;05/02/2019;-;-;12/02/2019
1025425;1199999;20181;B2.320;2;Actividad 1;08/11/2018;-;-;18/11/2018
1025425;1199999;20181;B2.320;2;Actividad 2;05/12/2018;-;-;17/12/2018
1025425;1199999;20181;B2.320;2;Actividad 3;03/01/2019;-;-;10/01/2019
1025425;1199999;20181;B2.320;2;Actividad 4;31/01/2019;-;-;10/02/2019
1025425;1199999;20181;B2.321;1;PEC 1;12/11/2018;-;-;26/11/2018
1025425;1199999;20181;B2.321;1;PEC 2;10/12/2018;-;-;24/12/2018
1025425;1199999;20181;B2.321;1;PEC 3;07/01/2019;-;-;21/01/2019
1025425;1199999;20181;B2.321;1;PEC 4;01/02/2019;-;-;11/02/2019
1025425;1199999;20181;B2.577;2;Debate 1_ ¿Qué es Big Data?;11/11/2018;-;-;-
1025425;1199999;20181;B2.577;2;Cuestionario módulo 1;25/11/2018;-;-;-
1025425;1199999;20181;B2.577;2;PEC 1_ Definición de un escenario;28/11/2018;-;-;-
1025425;1199999;20181;B2.577;2;Cuestionario módulo 2;23/12/2018;-;-;-
1025425;1199999;20181;B2.577;2;PEC 2_ MapReduce y Apache Spark;26/12/2018;-;-;-
1025425;1199999;20181;B2.577;2;Cuestionario módulo 3;20/01/2019;-;-;-
1025425;1199999;20181;B2.577;2;PEC 3_ Análisis en AWS;23/01/2019;-;-;-
1025425;1199999;20181;B2.577;2;PEC 4_ Nuevas tendencias;03/02/2019;-;-;-
1025425;1199999;20181;B2.578;2;Actividad 1;13/11/2018;-;-;20/11/2018
1025425;1199999;20181;B2.578;2;Actividad 2;11/12/2018;-;-;18/12/2018
1025425;1199999;20181;B2.578;2;Actividad 3;08/01/2019;-;-;15/01/2019
1025425;1199999;20181;B2.578;2;Actividad 4;05/02/2019;-;-;12/02/2019
1024978;1198636;20181;B2.320;3;Actividad 1;08/11/2018;-;-;18/11/2018
1024978;1198636;20181;B2.320;3;Actividad 2;05/12/2018;-;-;17/12/2018
1024978;1198636;20181;B2.320;3;Actividad 3;03/01/2019;-;-;10/01/2019
1024978;1198636;20181;B2.320;3;Actividad 4;31/01/2019;-;-;10/02/2019
1024978;1198636;20181;B2.321;3;PEC 1;12/11/2018;-;-;26/11/2018
1024978;1198636;20181;B2.321;3;PEC 2;10/12/2018;-;-;24/12/2018
1024978;1198636;20181;B2.321;3;PEC 3;07/01/2019;-;-;21/01/2019
1024978;1198636;20181;B2.321;3;PEC 4;01/02/2019;-;-;11/02/2019
1024978;1198636;20181;B2.577;3;Debate 1_ ¿Qué es Big Data?;11/11/2018;-;-;-
1024978;1198636;20181;B2.577;3;Cuestionario módulo 1;25/11/2018;-;-;-
1024978;1198636;20181;B2.577;3;PEC 1_ Definición de un escenario;28/11/2018;-;-;-
1024978;1198636;20181;B2.577;3;Cuestionario módulo 2;23/12/2018;-;-;-
1024978;1198636;20181;B2.577;3;PEC 2_ MapReduce y Apache Spark;26/12/2018;-;-;-
1024978;1198636;20181;B2.577;3;Cuestionario módulo 3;20/01/2019;-;-;-
1024978;1198636;20181;B2.577;3;PEC 3_ Análisis en AWS;23/01/2019;-;-;-
1024978;1198636;20181;B2.577;3;PEC 4_ Nuevas tendencias;03/02/2019;-;-;-
1024978;1198636;20181;B2.578;3;Actividad 1;13/11/2018;-;-;20/11/2018
1024978;1198636;20181;B2.578;3;Actividad 2;11/12/2018;-;-;18/12/2018
1024978;1198636;20181;B2.578;3;Actividad 3;08/01/2019;-;-;15/01/2019
1024978;1198636;20181;B2.578;3;Actividad 4;05/02/2019;-;-;12/02/2019
1011729;1186255;20181;B2.324;1;Debate;02/11/2018;-;-;09/11/2018
1011729;1186255;20181;B2.324;1;PEC 0_ Software R y conceptos básicos;02/11/2018;-;-;09/11/2018
1011729;1186255;20181;B2.324;1;PEC 1_ Lectura y preparación de datos de muestreo;23/11/2018;-;-;09/12/2018
1011729;1186255;20181;B2.324;1;PEC 2_ Distribución normal, Intervalos de Confianza y Regresión;20/12/2018;-;-;07/01/2019
1011729;1186255;20181;B2.324;1;PEC 3_ ANOVA y PCA;19/01/2019;-;-;27/01/2019
1011729;1186255;20181;B2.324;1;Debate 2;04/02/2019;-;-;-
1011729;1186255;20181;B2.324;1;PEC Global;04/02/2019;-;-;12/02/2019
1011729;1186255;20181;B2.325;1;Debate;04/11/2018;-;-;11/11/2018
1011729;1186255;20181;B2.325;1;PEC 1_ Text Mining;18/11/2018;-;-;25/11/2018
1011729;1186255;20181;B2.325;1;PEC 2_ Algoritmos de segmentación;16/12/2018;-;-;23/12/2018
1011729;1186255;20181;B2.325;1;PEC 3_ Algoritmos de clasificación;13/01/2019;-;-;20/01/2019
1011729;1186255;20181;B2.325;1;PEC4_ Reglas de asociación;03/02/2019;-;-;10/02/2019
1011729;1186255;20181;B2.325;1;Fecha límite de entrega de actividades de recuperación;06/02/2019;-;-;-
1011729;1186255;20181;B2.579;2;PEC1. Cuadro de Mando Integral;28/11/2018;-;-;11/12/2018
1011729;1186255;20181;B2.579;2;PEC2. Inteligencia Competitiva;04/01/2019;-;-;17/01/2019
1011729;1186255;20181;B2.579;2;PEC3. Síntesis;28/01/2019;-;-;10/02/2019
1011729;1186255;20181;B2.580;2;Actividad 1. El ciclo de vida de los datos;11/11/2018;-;-;18/11/2018
1011729;1186255;20181;B2.580;2;Práctica 1. Gestión de datos maestros;09/12/2018;-;-;16/12/2018
1011729;1186255;20181;B2.580;2;Práctica 2. Calidad de datos;06/01/2019;-;-;13/01/2019
1011729;1186255;20181;B2.580;2;Actividad 2. Seguridad y Privacidad de los Datos;03/02/2019;-;-;10/02/2019
201364;28162;20181;B2.320;3;Actividad 1;08/11/2018;-;-;18/11/2018
201364;28162;20181;B2.320;3;Actividad 2;05/12/2018;-;-;17/12/2018
201364;28162;20181;B2.320;3;Actividad 3;03/01/2019;-;-;10/01/2019
201364;28162;20181;B2.320;3;Actividad 4;31/01/2019;-;-;10/02/2019
201364;28162;20181;B2.321;3;PEC 1;12/11/2018;-;-;26/11/2018
201364;28162;20181;B2.321;3;PEC 2;10/12/2018;-;-;24/12/2018
201364;28162;20181;B2.321;3;PEC 3;07/01/2019;-;-;21/01/2019
201364;28162;20181;B2.321;3;PEC 4;01/02/2019;-;-;11/02/2019
201364;28162;20181;B2.577;3;Debate 1_ ¿Qué es Big Data?;11/11/2018;-;-;-
201364;28162;20181;B2.577;3;Cuestionario módulo 1;25/11/2018;-;-;-
201364;28162;20181;B2.577;3;PEC 1_ Definición de un escenario;28/11/2018;-;-;-
201364;28162;20181;B2.577;3;Cuestionario módulo 2;23/12/2018;-;-;-
201364;28162;20181;B2.577;3;PEC 2_ MapReduce y Apache Spark;26/12/2018;-;-;-
201364;28162;20181;B2.577;3;Cuestionario módulo 3;20/01/2019;-;-;-
201364;28162;20181;B2.577;3;PEC 3_ Análisis en AWS;23/01/2019;-;-;-
201364;28162;20181;B2.577;3;PEC 4_ Nuevas tendencias;03/02/2019;-;-;-
201364;28162;20181;B2.578;3;Actividad 1;13/11/2018;-;-;20/11/2018
201364;28162;20181;B2.578;3;Actividad 2;11/12/2018;-;-;18/12/2018
201364;28162;20181;B2.578;3;Actividad 3;08/01/2019;-;-;15/01/2019
201364;28162;20181;B2.578;3;Actividad 4;05/02/2019;-;-;12/02/2019
967948;1101422;20181;B2.581;1;PEC1;05/11/2018;-;-;13/11/2018
967948;1101422;20181;B2.581;1;PEC2;17/11/2018;-;-;27/11/2018
967948;1101422;20181;B2.581;1;Práctica 1;08/12/2018;-;-;21/12/2018
967948;1101422;20181;B2.581;1;Práctica 2;13/01/2019;-;-;27/01/2019
